-0.475,-0.32538405,0.019741822,0.48,0.56312644,0.30824366,0.30824366,0.010076502
-0.335,-0.24153852,0.01588745,0.48011354,0.56312644,0.30824366,0.38257012,0.010076502
-0.335,-0.2626014,0.014550781,0.47998384,0.30824366,0.38257012,0.5924047,0.17451775
-0.235,-0.2282066,0.024102783,0.4801062,0.38257012,0.5924047,0.5233535,0.36781317
-0.035,-0.23814628,0.042749025,0.4802185,0.5924047,0.5233535,0.5107939,0.423919
0.065,-0.28123406,0.068051144,0.48009247,0.5233535,0.5107939,0.46438658,0.44317666
0.065,-0.28581783,0.081970215,0.4799887,0.5107939,0.46438658,0.46514463,0.4616603
0.065,-0.29111657,0.10219727,0.4799939,0.46438658,0.46514463,0.42467067,0.4757084
0.065,-0.29374033,0.12791748,0.47999632,0.46514463,0.42467067,0.27539325,0.47136524
0.065,-0.29497162,0.14205018,0.47999725,0.42467067,0.27539325,0.38693702,0.44593683
0.065,-0.29555067,0.1601471,0.47999787,0.27539325,0.38693702,0.37565425,0.4217757
0.065,-0.29582062,0.1771698,0.47999817,0.38693702,0.37565425,0.4040975,0.41622776
0.065,-0.29594284,0.1926361,0.47999817,0.37565425,0.4040975,0.41998464,0.40579146
0.065,-0.29599366,0.20917359,0.47999817,0.4040975,0.41998464,0.40992552,0.39062932
0.065,-0.2960072,0.21994324,0.47999817,0.41998464,0.40992552,0.46689096,0.27783975
0.065,-0.2960017,0.22558288,0.47999817,0.40992552,0.46689096,0.51184976,0.08730055
0.065,-0.2959846,0.22182313,0.47999817,0.46689096,0.51184976,0.4877102,0.0
0.065,-0.2959597,0.2125885,0.47999817,0.51184976,0.4877102,0.37177947,0.0
0.065,-0.29592922,0.19614258,0.47999817,0.4877102,0.37177947,0.43194917,0.0
0.065,-0.29589465,0.17926636,0.47999817,0.37177947,0.43194917,0.28484732,0.0
0.065,-0.29585674,0.16244812,0.47999817,0.43194917,0.28484732,0.2926554,0.0
0.065,-0.2958167,0.14588317,0.47999817,0.28484732,0.2926554,0.3917927,0.0
0.065,-0.2957752,0.12966004,0.47999787,0.2926554,0.3917927,0.44085887,0.0
0.065,-0.2957333,0.11382751,0.47999787,0.3917927,0.44085887,0.17855164,0.0
0.065,-0.29569152,0.09839783,0.47999787,0.44085887,0.17855164,0.12561195,0.0
0.065,-0.2956507,0.08150025,0.47999787,0.17855164,0.12561195,0.08270871,0.027222248
0.065,-0.29561153,0.07078858,0.47999787,0.12561195,0.08270871,0.12736294,0.19124791
0.065,-0.29557443,0.07271423,0.47999755,0.08270871,0.12736294,0.082303226,0.36851558
0.065,-0.29553983,0.087582394,0.47999755,0.12736294,0.082303226,0.014773792,0.41985688
0.065,-0.29550827,0.09870911,0.47999755,0.082303226,0.014773792,0.20135684,0.43679583
0.065,-0.29547995,0.11678772,0.47999755,0.014773792,0.20135684,0.46682125,0.4091443
0.065,-0.29545522,0.12952575,0.47999755,0.20135684,0.46682125,0.7065491,0.37849933
0.065,-0.2954341,0.14300537,0.47999755,0.46682125,0.7065491,0.62182987,0.35983232
0.065,-0.29541677,0.15668336,0.47999755,0.7065491,0.62182987,0.71880454,0.37906134
0.065,-0.29540315,0.17121582,0.47999755,0.62182987,0.71880454,0.7711589,0.42625204
0.065,-0.29539332,0.18357238,0.47999755,0.71880454,0.7711589,0.5506142,0.4352538
0.265,-0.39983496,0.19756775,0.48021454,0.7711589,0.5506142,0.27962622,0.41544068
0.265,-0.30736077,0.20958862,0.4800125,0.5506142,0.27962622,0.54318863,0.35737255
0.265,-0.29793292,0.21893616,0.4799991,0.27962622,0.54318863,0.60352737,0.2507474
0.265,-0.29599172,0.22206727,0.47999603,0.54318863,0.60352737,0.5173096,0.089800864
0.265,-0.29561177,0.21455994,0.47999513,0.60352737,0.5173096,0.3512139,0.0
0.265,-0.29552028,0.20366517,0.47999513,0.5173096,0.3512139,0.3045907,0.0
0.265,-0.2954833,0.18398742,0.47999513,0.3512139,0.3045907,0.44094276,0.0
0.265,-0.295457,0.16376647,0.4799948,0.3045907,0.44094276,0.51746374,0.0
0.265,-0.29543325,0.14363404,0.4799948,0.44094276,0.51746374,0.45532715,0.0
0.265,-0.29540998,0.12379761,0.4799948,0.51746374,0.45532715,0.2908881,0.0
0.265,-0.2953872,0.10436706,0.4799948,0.45532715,0.2908881,0.28611302,0.0
0.265,-0.29536495,0.08537598,0.4799948,0.2908881,0.28611302,0.2369197,0.0
0.265,-0.29534298,0.06685181,0.4799948,0.28611302,0.2369197,0.16565512,0.0
0.265,-0.2953218,0.046694946,0.4799945,0.2369197,0.16565512,0.42704058,0.016198829
0.265,-0.29530105,0.03175354,0.4799945,0.16565512,0.42704058,0.4758742,0.15824376
0.265,-0.2952814,0.028460693,0.4799945,0.42704058,0.4758742,0.46285677,0.33239043
0.265,-0.2952629,0.036331177,0.4799945,0.4758742,0.46285677,0.52993834,0.41246507
0.265,-0.29524574,0.046072386,0.4799945,0.46285677,0.52993834,0.8401247,0.44823265
0.265,-0.29522988,0.06289673,0.4799945,0.52993834,0.8401247,0.641414,0.4594789
0.265,-0.29521587,0.07332458,0.4799942,0.8401247,0.641414,0.53713363,0.4599313
0.265,-0.29520345,0.09185181,0.4799942,0.641414,0.53713363,0.5601066,0.39731708
0.265,-0.29519284,0.10108948,0.4799942,0.53713363,0.5601066,0.2848455,0.40365365
0.265,-0.29518417,0.1134491,0.4799942,0.5601066,0.2848455,0.15911356,0.45984408
0.265,-0.29517743,0.12815246,0.4799942,0.2848455,0.15911356,0.55544674,0.4427366
0.265,-0.29517257,0.14367981,0.4799942,0.15911356,0.55544674,0.55561906,0.42637023
0.265,-0.29516956,0.15585327,0.4799942,0.55544674,0.55561906,0.24076974,0.37922603
0.265,-0.29516825,0.16769715,0.4799942,0.55561906,0.24076974,0.18230055,0.2608933
0.265,-0.29516864,0.17453614,0.4799942,0.24076974,0.18230055,0.26025483,0.09224294
0.265,-0.29517072,0.17020568,0.4799942,0.18230055,0.26025483,0.2372813,0.0
0.265,-0.29517427,0.16351013,0.4799942,0.26025483,0.2372813,0.28662628,0.0
0.265,-0.29517883,0.14580688,0.4799942,0.2372813,0.28662628,0.4245821,0.0
0.265,-0.29518566,0.1269226,0.4799942,0.28662628,0.4245821,0.39757487,0.0
0.265,-0.29519314,0.107974246,0.4799945,0.4245821,0.39757487,0.53417337,0.0
0.265,-0.29520196,0.0892334,0.4799945,0.39757487,0.53417337,0.70207876,0.0
0.265,-0.2952118,0.070819095,0.4799945,0.53417337,0.70207876,0.6250905,0.0
0.265,-0.29522276,0.052786253,0.4799945,0.70207876,0.6250905,0.33441725,0.0
0.265,-0.29523477,0.035162352,0.4799945,0.6250905,0.33441725,0.65722543,0.0
0.265,-0.29524767,0.01795349,0.4799945,0.33441725,0.65722543,0.82097584,0.0
0.265,-0.29526153,0.0005523682,0.4799945,0.65722543,0.82097584,0.8343629,0.12836637
0.265,-0.2952763,-0.003909302,0.4799945,0.82097584,0.8343629,0.64697206,0.31998846
0.265,-0.29529193,0.003366089,0.4799948,0.8343629,0.64697206,0.4718287,0.4034274
0.265,-0.29530832,0.012728882,0.4799948,0.64697206,0.4718287,0.605575,0.43012273
0.265,-0.29532558,0.027993774,0.4799948,0.4718287,0.605575,0.56963575,0.44591275
0.265,-0.2953436,0.039175414,0.4799948,0.605575,0.56963575,0.54733765,0.4664895
0.265,-0.29536232,0.05621948,0.4799948,0.56963575,0.54733765,0.4846894,0.4739154
0.265,-0.29538172,0.07078858,0.47999513,0.54733765,0.4846894,0.4547416,0.48470506
0.265,-0.29540175,0.091748044,0.47999513,0.4846894,0.4547416,0.09236563,0.48711944
0.265,-0.29542226,0.10538025,0.47999513,0.4547416,0.09236563,0.26621708,0.460736
0.265,-0.2954433,0.12295227,0.47999513,0.09236563,0.26621708,0.040017046,0.43102607
0.265,-0.29546472,0.1395813,0.47999543,0.26621708,0.040017046,0.8099373,0.379647
0.265,-0.2954863,0.15157166,0.47999543,0.040017046,0.8099373,0.9926259,0.26654768
0.265,-0.2955082,0.1604187,0.47999543,0.8099373,0.9926259,0.68208814,0.09462638
0.265,-0.29553017,0.15710144,0.47999543,0.9926259,0.68208814,0.48496088,0.0
0.265,-0.29555205,0.15132752,0.47999543,0.68208814,0.48496088,0.4976144,0.0
0.265,-0.29557395,0.13475037,0.47999573,0.48496088,0.4976144,0.5494284,0.0
0.265,-0.29559568,0.11612244,0.47999573,0.4976144,0.5494284,0.54283214,0.0
0.265,-0.2956172,0.097351074,0.47999573,0.5494284,0.54283214,0.5860061,0.0
0.265,-0.29563853,0.07873535,0.47999573,0.54283214,0.5860061,0.51903826,0.0
0.265,-0.29565957,0.060394287,0.47999603,0.5860061,0.51903826,0.5334909,0.0
0.265,-0.29568037,0.042391967,0.47999603,0.51903826,0.5334909,0.1893347,0.0
0.265,-0.29570097,0.024771119,0.47999603,0.5334909,0.1893347,0.025507499,0.0
0.265,-0.2949935,0.0050933836,0.4799945,0.1893347,0.025507499,-0.0065130503,0.030498033
0.265,-0.29431444,-0.010076905,0.479993,0.025507499,-0.0065130503,0.2881313,0.20027508
0.265,-0.2939587,-0.011013794,0.47999236,-0.0065130503,0.2881313,0.5261018,0.36889875
